id,standard_id,scale_type,level,descriptor_ko,cut_score,source_id
29584,[10공영2-02-01],achievement_level,D,"실물, 그림, 사진, 도표 등을 활용하여 적절한 어휘와 언어 형식으로 내용을 부분적으로 설명할 수 있다.",,ncic_2022_eng_level_781
29585,[10공영2-02-01],achievement_level,E,"실물, 그림, 사진, 도표 등을 활용하여 주어진 어휘와 언어 형식으로 내용을 제한적으로 설명할 수 있다.",,ncic_2022_eng_level_781
29586,[10공영2-02-02],achievement_level,A,사실적 정보나 지식을 다양하고 적절한 어휘와 언어 형식을 활용하여 말이나 글로 정확하게 전달할 수 있다.,,ncic_2022_eng_level_781
29587,[10공영2-02-02],achievement_level,B,사실적 정보나 지식을 다양하고 적절한 어휘와 언어 형식을 활용하여 말이나 글로 비교적 정확하게 전달할 수 있다.,,ncic_2022_eng_level_781
29588,[10공영2-02-02],achievement_level,C,사실적 정보나 지식을 적절한 어휘와 언어 형식을 활용하여 말이나 글로 대략적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29589,[10공영2-02-02],achievement_level,D,사실적 정보나 지식을 적절한 어휘와 언어 형식을 활용하여 말이나 글로 부분적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29590,[10공영2-02-02],achievement_level,E,사실적 정보나 지식을 주어진 어휘와 언어 형식을 활용하여 말이나 글로 제한적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29591,[10공영2-02-04],achievement_level,A,"자신의 생각이나 의견, 감정, 감상 등을 다양하고 적절한 어휘와 언어 형식을 활용하여 명확하게 표현할 수 있다.",,ncic_2022_eng_level_781
29592,[10공영2-02-04],achievement_level,B,"자신의 생각이나 의견, 감정, 감상 등을 다양하고 적절한 어휘와 언어 형식을 활용하여 비교적 명확하게 표현할 수 있다.",,ncic_2022_eng_level_781
29593,[10공영2-02-04],achievement_level,C,"자신의 생각이나 의견, 감정, 감상 등을 적절한 어휘와 언어 형식을 활용하여 대략적으로 표현할 수 있다.",,ncic_2022_eng_level_781
29594,[10공영2-02-04],achievement_level,D,"자신의 생각이나 의견, 감정, 감상 등을 적절한 어휘와 언어 형식을 활용하여 부분적으로 표현할 수 있다.",,ncic_2022_eng_level_781
29595,[10공영2-02-04],achievement_level,E,"자신의 생각이나 의견, 감정, 감상 등을 주어진 어휘와 언어 형식을 활용하여 제한적으로 표현할 수 있다.",,ncic_2022_eng_level_781
29596,[10공영2-02-07],achievement_level,A,말이나 글의 어휘나 표현을 점검하여 다양하고 적절한 어휘와 언어 형식을 활용하여 내용을 명확하게 전달할 수 있다.,,ncic_2022_eng_level_781
29597,[10공영2-02-07],achievement_level,B,말이나 글의 어휘나 표현을 점검하여 다양하고 적절한 어휘와 언어 형식을 활용하여 내용을 비교적 명확하게 전달할 수 있다.,,ncic_2022_eng_level_781
29598,[10공영2-02-07],achievement_level,C,말이나 글의 어휘나 표현을 점검하여 적절한 어휘와 언어 형식을 활용하여 내용을 대략적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29599,[10공영2-02-07],achievement_level,D,말이나 글의 어휘나 표현을 점검하여 적절한 어휘와 언어 형식을 활용하여 내용을 부분적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29600,[10공영2-02-07],achievement_level,E,말이나 글의 어휘나 표현을 점검하여 주어진 어휘와 언어 형식을 활용하여 내용을 제한적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29601,[10공영2-02-09],achievement_level,A,말하거나 쓸 때 다른 사람과 의견을 조율하며 문제 해결을 위해 협력하는 태도를 적극적으로 보인다.,,ncic_2022_eng_level_781
29602,[10공영2-02-09],achievement_level,C,말하거나 쓸 때 다른 사람과 의견을 조율하며 문제 해결을 위해 협력하는 태도를 비교적 적극적으로 보인다.,,ncic_2022_eng_level_781
29603,[10공영2-02-09],achievement_level,E,"말하거나 쓸 때 다른 사람과 의견을 조율하며 문제 해결을 위해 협력하려고 노력하는 태도를 보인다. 평가 과제 매체 속 편견 해소를 위한 공통의 문제해결 과정 협력하기 산출물 제작과 발표의 과정에서 팀과 자신의 의견을 명확히 설명하기 발표를 통해 산출물의 주제, 근거, 이미지의 전달내용, 기대효과를 설명하기",,ncic_2022_eng_level_781
29609,[10기영1-01-02],achievement_level,A,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 주제나 요지를 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29610,[10기영1-01-02],achievement_level,B,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 주제나 요지를 비교적 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29611,[10기영1-01-02],achievement_level,C,다양한 유형의 말이나 글에서 사실 정보를 활용하여 주제나 요지를 대략적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29612,[10기영1-01-02],achievement_level,D,다양한 유형의 말이나 글에서 사실 정보를 활용하여 주제나 요지를 부분적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29613,[10기영1-01-02],achievement_level,E,다양한 유형의 짧고 간단한 말이나 글에서 단순한 사실 정보를 활용하여 주제나 요지를 제한적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29629,[10기영1-01-06],achievement_level,A,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 내용의 전개 방식이나 구조를 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29630,[10기영1-01-06],achievement_level,B,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 내용의 전개 방식이나 구조를 비교적 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29631,[10기영1-01-06],achievement_level,C,다양한 유형의 말이나 글에서 사실 정보를 활용하여 내용의 전개 방식이나 구조를 대략적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29632,[10기영1-01-06],achievement_level,D,다양한 유형의 말이나 글에서 사실 정보를 활용하여 내용의 전개 방식이나 구조를 부분적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29633,[10기영1-01-06],achievement_level,E,다양한 유형의 짧고 간단한 말이나 글에서 단순한 사실 정보를 활용하여 내용의 전개 방식이나 구조를 제한적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29634,[10기영1-01-07],achievement_level,A,말이나 글을 듣거나 읽을 때 적절한 전략을 다양하게 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29635,[10기영1-01-07],achievement_level,B,말이나 글을 듣거나 읽을 때 적절한 전략을 비교적 다양하게 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29636,[10기영1-01-07],achievement_level,C,말이나 글을 듣거나 읽을 때 적절한 전략을 대략적으로 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29637,[10기영1-01-07],achievement_level,D,말이나 글을 듣거나 읽을 때 적절한 전략을 부분적으로 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29638,[10기영1-01-07],achievement_level,E,말이나 글을 듣거나 읽을 때 적절한 전략을 제한적으로 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29639,[10기영1-01-08],achievement_level,A,다양한 매체로 듣거나 읽으며 학습 동기를 형성하려는 태도를 적극적으로 보인다.,,ncic_2022_eng_level_781
29640,[10기영1-01-08],achievement_level,C,다양한 매체로 듣거나 읽으며 학습 동기를 형성하려는 태도를 비교적 적극적으로 보인다.,,ncic_2022_eng_level_781
29641,[10기영1-01-08],achievement_level,E,다양한 매체로 듣거나 읽으며 학습 동기를 형성하려고 노력하는 태도를 보인다. (2) 표현 영역 성취기준,,ncic_2022_eng_level_781
29657,[10기영1-02-04],achievement_level,A,말하거나 쓰는 목적에 적합한 매체를 활용하여 다양하고 적절한 어휘와 언어 형식으로 정보를 정확하게 전달할 수 있다.,,ncic_2022_eng_level_781
29658,[10기영1-02-04],achievement_level,B,말하거나 쓰는 목적에 적합한 매체를 활용하여 다양하고 적절한 어휘와 언어 형식으로 정보를 비교적 정확하게 전달할 수 있다.,,ncic_2022_eng_level_781
29659,[10기영1-02-04],achievement_level,C,말하거나 쓰는 목적에 적합한 매체를 활용하여 적절한 어휘와 언어 형식으로 정보를 대략적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29660,[10기영1-02-04],achievement_level,D,말하거나 쓰는 목적에 적합한 매체를 활용하여 적절한 어휘와 언어 형식으로 정보를 부분적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29661,[10기영1-02-04],achievement_level,E,말하거나 쓰는 목적에 적합한 매체를 활용하여 주어진 어휘와 언어 형식으로 정보를 제한적으로 전달할 수 있다.,,ncic_2022_eng_level_781
29672,[10기영1-02-07],achievement_level,A,적절한 말하기 또는 쓰기 전략을 다양하게 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29673,[10기영1-02-07],achievement_level,B,적절한 말하기 또는 쓰기 전략을 비교적 다양하게 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29674,[10기영1-02-07],achievement_level,C,적절한 말하기 또는 쓰기 전략을 대략적으로 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29675,[10기영1-02-07],achievement_level,D,적절한 말하기 또는 쓰기 전략을 부분적으로 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29676,[10기영1-02-07],achievement_level,E,적절한 말하기 또는 쓰기 전략을 제한적으로 적용하고 성찰할 수 있다.,,ncic_2022_eng_level_781
29680,[10기영1-01-05],achievement_level,A,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 일이나 사건의 절차나 순서를 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29681,[10기영1-01-05],achievement_level,B,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 일이나 사건의 절차나 순서를 비교적 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29682,[10기영1-01-05],achievement_level,C,다양한 유형의 말이나 글에서 사실 정보를 활용하여 일이나 사건의 절차나 순서를 대략적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29683,[10기영1-01-05],achievement_level,D,다양한 유형의 말이나 글에서 사실 정보를 활용하여 일이나 사건의 절차나 순서를 부분적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29684,[10기영1-01-05],achievement_level,E,다양한 유형의 짧고 간단한 말이나 글에서 단순한 사실 정보를 활용하여 일이나 사건의 절차나 순서를 제한적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29685,[10기영1-01-04],achievement_level,A,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 화자나 필자 또는 인물의 심정이나 태도를 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29686,[10기영1-01-04],achievement_level,B,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 화자나 필자 또는 인물의 심정이나 태도를 비교적 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29687,[10기영1-01-04],achievement_level,C,다양한 유형의 말이나 글에서 사실 정보를 활용하여 화자나 필자 또는 인물의 심정이나 태도를 대략적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29688,[10기영1-01-04],achievement_level,D,다양한 유형의 말이나 글에서 사실 정보를 활용하여 화자나 필자 또는 인물의 심정이나 태도를 부분적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29689,[10기영1-01-04],achievement_level,E,다양한 유형의 짧고 간단한 말이나 글에서 단순한 사실 정보를 활용하여 화자나 필자 또는 인물의 심정이나 태도를 제한적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29710,[10기영1-01-03],achievement_level,A,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 화자나 필자 또는 인물의 의도 및 목적을 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29711,[10기영1-01-03],achievement_level,B,다양한 유형의 길고 복잡한 말이나 글에서 사실 정보와 맥락 정보를 활용하여 화자나 필자 또는 인물의 의도 및 목적을 비교적 정확하게 파악할 수 있다.,,ncic_2022_eng_level_781
29712,[10기영1-01-03],achievement_level,C,다양한 유형의 말이나 글에서 사실 정보를 활용하여 화자나 필자 또는 인물의 의도 및 목적을 대략적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29713,[10기영1-01-03],achievement_level,D,다양한 유형의 말이나 글에서 사실 정보를 활용하여 화자나 필자 또는 인물의 의도 및 목적을 부분적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29714,[10기영1-01-03],achievement_level,E,다양한 유형의 짧고 간단한 말이나 글에서 단순한 사실 정보를 활용하여 화자나 필자 또는 인물의 의도 및 목적을 제한적으로 파악할 수 있다.,,ncic_2022_eng_level_781
29735,[10기영1-02-01],achievement_level,A,"실물, 그림, 사진, 도표 등에 포함된 사실적 정보를 다양하고 적절한 어휘와 언어 형식을 활용하여 정확하게 설명할 수 있다.",,ncic_2022_eng_level_781
